budget,keywords,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,tagline,vote_average,vote_count,cast,director,year,month,return_rate,History,Documentary,Crime,Thriller,Foreign,War,Adventure,Western,Music,Mystery,Action,Comedy,Science Fiction,Romance,Fantasy,Drama,Animation,Family,Horror,suomi,Somali,اردو,Pусский,فارسی,Polski,Română,తెలుగు,Deutsch,Latin,ελληνικά,Português,Español,العربية,English,Український,Hrvatski,Magyar,Cymraeg,தமிழ�?Dansk,isiZulu,Afrikaans,हिन्दी,shqip,Bahasa indonesia,普通话,Català,Galego,Slovenčina,қазақ,Italiano,Français,Nederlands,Türkçe,বাংল�?български език,Kiswahili,svenska,Gaeilge,Srpski,Eesti,한국�?조선�?No Language,ਪੰਜਾਬੀ,Esperanto,پښتو,Tiếng Việt,עִבְרִית,广州�?/ 廣州�?Norsk,日本�?ภาษาไท�?Český,Íslenska,L1,L2,L3,L4,L5,L6
155000000,"['aristotle', 'egypt', 'greece', 'persia', 'elephant', 'campaign', 'alexander the great', 'homosexuality', 'gay relationship', 'ancient world']","Alexander, the King of Macedonia, leads his legions against the giant Persian Empire. After defeating the Persians, he leads his army across the then known world, venturing farther than any westerner had ever gone, all the way to India.",39.019229,"['France 3 Cinéma', 'Intermedia Films', 'Pathé Renn Productions', 'Egmond Film & Television', 'Warner Bros.', 'Pacifica Film', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'WR Universal Group']","['France', 'Germany', 'Italy', 'Netherlands', 'United Kingdom', 'United States of America']",2004/11/21,167298192,175,The greatest legend of all was real.,5.6,927,"[""['Colin Farrell'"", "" 'Angelina Jolie'""]",Oliver Stone,2004,11,7.934317419,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['flying', 'alcohol', ""love of one's life"", 'forbidden love', 'lovers', 'affection', 'advertising expert', 'alcoholism', 'invulnerability', 'superhero', 'pokies', 'duringcreditsstinger']","Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",56.758411,"['Columbia Pictures', 'Weed Road Pictures', 'Forward Pass', 'Relativity Media', 'Overbrook Entertainment', 'Blue Light', 'GH Three']",['United States of America'],2008/7/1,624029371,92,Bad Behavior. Bad Attitude. Real Hero.,6.2,2961,"[""['Will Smith'"", "" 'Charlize Theron'""]",Peter Berg,2008,7,316.0195807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150000000,"['saving the world', 'lost civilisation', 'post-apocalyptic', 'dystopia', 'matter of life and death', 'alone', 'helplessness', 'virus', 'pandemic']","Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",70.867401,"['Village Roadshow Pictures', 'Original Film', 'Weed Road Pictures', 'Warner Bros.', 'Heyday Films', 'Overbrook Entertainment']",['United States of America'],2007/12/14,585349010,101,The last man on Earth is not alone,6.9,4853,"[""['Will Smith'"", "" 'Alice Braga'""]",Francis Lawrence,2007,12,290.2326733,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['london england', 'father son relationship', 'chocolate', 'factory worker', 'based on novel', 'parents kids relationship', 'candy', 'overweight child', 'grandfather grandson relationship', 'teacher']","A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",53.905592,"['Village Roadshow Pictures', 'The Zanuck Company', 'Warner Bros.', 'Tim Burton Productions', 'Plan B Entertainment', 'Theobald Film Productions']","['Australia', 'United Kingdom', 'United States of America']",2005/7/13,474968763,115,Willy Wonka is semi-sweet and nuts.,6.7,3624,"[""['Johnny Depp'"", "" 'Freddie Highmore'""]",Tim Burton,2005,7,216.645842,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['paris', 'brother brother relationship', 'expensive restaurant', 'river', 'cook', 'mouse', 'confidence', 'roof', 'window', ""leaving one's family"", 'work', 'restaurant critic', 'kitchen', 'spice', 'court', 'cookbook', 'family', 'chef', 'rat']","A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",65.677399,"['Walt Disney Pictures', 'Pixar Animation Studios']",['United States of America'],2007/6/22,623722818,111,He's dying to become a chef.,7.5,4369,"[""['Patton Oswalt'"", "" 'Ian Holm'""]",Jan Pinkava,2007,6,315.815212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['himalaya', 'martial arts', 'dc comics', 'crime fighter', 'secret identity', 'undercover', 'hero', 'loss of father', 'society', 'gotham city', 'vigilante', 'superhero', 'based on comic book', 'rivalry', 'tragic hero', 'ninja', 'good vs evil', 'crime', 'super powers', 'haunted by the past', 'evil doctor', 'escapade', 'master villain', 'fighting crime', 'unfulfillment', 'love and romance', 'unfulfilled love']","Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",115.040024,"['DC Comics', 'Legendary Pictures', 'Warner Bros.', 'DC Entertainment', 'Syncopy', 'Patalex III Productions Limited']","['United Kingdom', 'United States of America']",2005/6/10,374218673,140,Evil fears the knight.,7.5,7359,"[""['Christian Bale'"", "" 'Michael Caine'""]",Christopher Nolan,2005,6,149.4791153,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['africa', 'jealousy', 'dance', 'hunger', 'lion', 'zoo', 'hippopotamus', 'chimp', 'penguin', 'volcano', 'madagascar', 'airplane', 'zebra', 'sequel', 'shark', 'imax', 'duringcreditsstinger']","Alex, Marty, Melman, Gloria, King Julien, Maurice, the penguins and the chimps are back and still marooned on Madagascar. In the face of this obstacle, the New Yorkers have hatched a plan so crazy it just might work. With military precision, the penguins have repaired an old crashed plane... sort of.",44.141021,['DreamWorks Animation'],['United States of America'],2008/10/30,603900354,89,Still together. Still lost!,6.2,1810,"[""['Ben Stiller'"", "" 'Jada Pinkett Smith'""]",Eric Darnell,2008,10,302.600236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150000000,"['museum', 'theodore roosevelt', 'duringcreditsstinger', 'amelia earhart', 'smithsonian']","Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",81.781591,"['Twentieth Century Fox Film Corporation', '1492 Pictures', 'Dune Entertainment', '21 Laps Entertainment', 'Museum Canada Productions', 'Moving Picture Company (MPC)']","['United States of America', 'Canada']",2009/5/20,413106170,105,When the lights go off the battle is on.,5.9,1971,"[""['Ben Stiller'"", "" 'Amy Adams'""]",Shawn Levy,2009,5,175.4041133,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['corruption', 'mutant', 'boxer', 'army', 'marvel comic', 'superhero', 'aftercreditsstinger', 'duringcreditsstinger']","After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",5.954334,"['Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Dune Entertainment', 'Seed Productions', 'Bad Hat Harry Productions', 'Big Screen Productions', 'Marvel Enterprises']",['United States of America'],2009/4/28,373062864,107,Witness the Origin.,6.2,4021,"[""['Hugh Jackman'"", "" 'Liev Schreiber'""]",Gavin Hood,2009,4,148.708576,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['saving the world', 'artificial intelligence', 'man vs machine', 'flying', 'philosophy', 'fortune teller', 'kung fu', 'underground world', 'killer robot', 'temple', 'subway', 'dream', 'sun', 'hero', 'fight', 'sunlight', 'computer virus', 'key', 'future', 'precognition', 'super computer', 'machine town', 'ying yang', 'dying and death', 'virtual reality', 'dystopia', 'computer', 'faith', 'world religion', 'truth', 'rescue', 'mission', 'cyberpunk', 'woman director', 'yin yang', 'gnosticism']",The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,73.313918,"['Village Roadshow Pictures', 'NPV Entertainment', 'Silver Pictures', 'Warner Bros.']","['United States of America', 'Australia']",2003/11/5,424988211,129,Everything that has a beginning has an end.,6.4,3096,"[""['Keanu Reeves'"", "" 'Laurence Fishburne'""]",Lilly Wachowski,2003,11,183.325474,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000000,"['marvel comic', 'superhero', 'based on comic book', 'hostile takeover', 'norse mythology', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', '3d', 'asgard']","Thor fights to restore order across the cosmos�?but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",99.499595,['Marvel Studios'],['United States of America'],2013/10/29,644571402,112,Delve into the darkness,6.8,4755,"[""['Chris Hemsworth'"", "" 'Natalie Portman'""]",Alan Taylor,2013,10,279.1596482,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['future', 'chase', 'post-apocalyptic', 'dystopia', 'australia', 'rescue', 'survival', 'on the run', 'convoy', 'peak oil', 'dark future']","An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order. There's Max, a man of action and a man of few words, who seeks peace of mind following the loss of his wife and child in the aftermath of the chaos. And Furiosa, a woman of action and a woman who believes her path to survival may be achieved if she can make it across the desert back to her childhood homeland.",434.278564,"['Village Roadshow Pictures', 'Kennedy Miller Productions', 'Warner Bros.']","['Australia', 'United States of America']",2015/5/13,378858340,120,What a Lovely Day.,7.2,9427,"[""['Tom Hardy'"", "" 'Charlize Theron'""]",George Miller,2015,5,152.5722267,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['rome', 'vatican', 'based on novel', 'symbolism', 'christian', 'illuminati', 'quantum mechanics', 'prequel', 'anti matter', 'conspiracy', 'investigator', 'catholicism', 'cern']","Harvard symbologist Robert Langdon investigates a mysterious symbol seared into the chest of a murdered physicist. He discovers evidence of the unimaginable, the rebirth of an ancient secret brotherhood known as the Illuminati, the most powerful underground organization ever to walk the earth.",67.447636,"['Columbia Pictures', 'Imagine Entertainment', 'Panorama Films', 'Skylark Productions']","['Italy', 'United States of America']",2009/5/13,356613439,138,,6.5,2129,"[""['Tom Hanks'"", "" 'Ewan McGregor'""]",Ron Howard,2009,5,137.7422927,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['new mexico', 'banishment', 'shield', 'marvel comic', 'hammer', 'superhero', 'based on comic book', 'redemption', 'norse mythology', 'aftercreditsstinger', 'marvel cinematic universe', '3d', 'asgard', 'odin', 'heimdall']","Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",86.493424,['Marvel Studios'],['United States of America'],2011/4/21,449326618,115,Two worlds. One hero.,6.6,6525,"[""['Chris Hemsworth'"", "" 'Natalie Portman'""]",Kenneth Branagh,2011,4,199.5510787,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['hamster', 'kids and family', 'animal', 'cat vs dog', 'duringcreditsstinger', 'dog cat friendship', 'animal lead', 'girl dog relationship']","Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.",41.845878,['Walt Disney Animation Studios'],['United States of America'],2008/11/21,309979994,98,Fully Awesome. Ridonculous. Let It Begin.,6.3,1750,"[""['John Travolta'"", "" 'Miley Cyrus'""]",Chris Williams,2008,11,106.6533293,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['dyr', 'duringcreditsstinger']","A team of trained secret agent animals, guinea pigs Darwin, Juarez, Blaster, mole Speckles, and fly Mooch takes on a mission for the US government to stop evil Leonard Saber, who plans to destroy the world with household appliances. But the government shuts them down and they are sentenced to a pet shop. Can they escape to defeat the villain and save the world?",26.710398,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Whamaphram Productions']",['United States of America'],2009/7/21,292817841,88,The world needs bigger heroes,5.1,510,"[""['Sam Rockwell'"", "" 'Penélope Cruz'""]",Hoyt Yeatman,2009,7,95.211894,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['underworld', 'hades', 'mythology', 'greek mythology', 'zeus', 'perseus', 'gods', 'ancient greece', 'based on greek myth', 'ares', '3d']","A decade after his heroic defeat of the monstrous Kraken, Perseus-the demigod son of Zeus-is attempting to live a quieter life as a village fisherman and the sole parent to his 10-year old son, Helius. Meanwhile, a struggle for supremacy rages between the gods and the Titans. Dangerously weakened by humanity's lack of devotion, the gods are losing control of the imprisoned Titans and their ferocious leader, Kronos, father of the long-ruling brothers Zeus, Hades and Poseidon.",44.927635,"['Legendary Pictures', 'Thunder Road Pictures', 'Warner Bros.', 'Cott Productions', 'Furia de Titanes II, A.I.E.']","['Spain', 'United States of America']",2012/3/27,301000000,99,Feel the Wrath,5.5,1431,"[""['Sam Worthington'"", "" 'Liam Neeson'""]",Jonathan Liebesman,2012,3,100.6666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['witch', 'imprisonment', 'vampire', 'curse', 'fish out of water', 'chains', 'gothic', 'madness', 'old house', 'lost love', 'angry mob', '18th century', 'ghost', 'hidden room', 'old mansion']",Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,50.306728,"['Village Roadshow Pictures', 'Infinitum Nihil', 'GK Films', 'Warner Bros.', 'Tim Burton Productions', 'Dan Curtis Productions', 'Zanuck Company, The']","['Australia', 'United States of America']",2012/5/8,245527149,113,Every Family Has Its Demons,5.7,2320,"[""['Johnny Depp'"", "" 'Michelle Pfeiffer'""]",Tim Burton,2012,5,63.684766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['london england', 'spy', 'austria', 'villain', 'sequel', 'mission', 'conspiracy', 'vienna opera', 'vienna']","Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",114.522237,"['Paramount Pictures', 'Skydance Productions', 'China Movie Channel', 'Bad Robot', 'TC Productions', 'Alibaba Pictures Group', 'Odin']","['China', 'United States of America']",2015/7/23,682330139,131,Desperate Times. Desperate Measures.,7.1,3224,"[""['Tom Cruise'"", "" 'Rebecca Ferguson'""]",Christopher McQuarrie,2015,7,354.8867593,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['factory worker', 'tennis', 'flower', 'florist', 'flower shop', 'pilot', 'college', 'airplane', 'beehive', 'court', 'aftercreditsstinger']","Barry B. Benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us.",29.332905,"['Pacific Data Images (PDI)', 'DreamWorks Animation', 'Columbus 81 Productions']",['United States of America'],2007/10/28,287594577,91,Born to bee wild.,5.7,1171,"[""['Jerry Seinfeld'"", "" 'Renée Zellweger'""]",Steve Hickner,2007,10,91.729718,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,"['martial arts', 'hope', 'fleet', 'panda', 'mission', 'woman director']","Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",51.247321,['DreamWorks Animation'],['United States of America'],2011/5/25,665692281,91,Prepare for the Year of Awesomeness!,6.7,1880,"[""['Jack Black'"", "" 'Angelina Jolie'""]",Jennifer Yuh Nelson,2011,5,343.794854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
